Environmental Protection Agency,2024,VT,Vermont,180796855.43
Railroad Retirement Board,2024,MT,Montana,177258281.37
Department of Veterans Affairs,2024,UT,Utah,177072319.19
Environmental Protection Agency,2024,IA,Iowa,174773298.34
National Science Foundation,2024,MD,Maryland,172869228.71
Small Business Administration,2024,VA,Virginia,171041707.99
Federal Communications Commission,2024,AR,Arkansas,169444240.97
Department of Veterans Affairs,2024,AL,Alabama,167763961.83
Department of State,2024,MD,Maryland,166282223.31
Department of Energy,2024,OK,Oklahoma,162288888.15
National Science Foundation,2024,IN,Indiana,161658145.00
Federal Communications Commission,2024,UT,Utah,160283987.19
Department of Veterans Affairs,2024,AR,Arkansas,159346938.24
Federal Communications Commission,2024,KS,Kansas,157166185.30
National Science Foundation,2024,WA,Washington,156752340.00
National Science Foundation,2024,NJ,New Jersey,156229392.86
Gulf Coast Ecosystem Restoration Council,2024,LA,Louisiana,155510309.50
Department of Veterans Affairs,2024,CT,Connecticut,150945895.86
Department of Energy,2024,KS,Kansas,149301158.51
Federal Communications Commission,2024,MS,Mississippi,148429135.02
Federal Communications Commission,2024,ID,Idaho,147809934.04
Department of Veterans Affairs,2024,LA,Louisiana,146266577.83
Small Business Administration,2024,DC,District of Columbia,144842674.65
Department of Veterans Affairs,2024,PR,Puerto Rico,141410351.36
Railroad Retirement Board,2024,MS,Mississippi,140814644.36
Federal Communications Commission,2024,MA,Massachusetts,140665757.98
Department of State,2024,NY,New York,140656481.72
Railroad Retirement Board,2024,UT,Utah,138663238.49
Environmental Protection Agency,2024,SD,South Dakota,136704861.30
Department of Energy,2024,IA,Iowa,134776193.05
Federal Communications Commission,2024,NJ,New Jersey,132781993.68
Railroad Retirement Board,2024,OK,Oklahoma,132702210.61
Railroad Retirement Board,2024,ID,Idaho,130137408.07
Department of Veterans Affairs,2024,OK,Oklahoma,129873629.79
Railroad Retirement Board,2024,WY,Wyoming,129525563.76
Department of Veterans Affairs,2024,MS,Mississippi,129005080.27
National Aeronautics and Space Administration,2024,IN,Indiana,128060663.90
National Aeronautics and Space Administration,2024,AZ,Arizona,124202291.11
National Aeronautics and Space Administration,2024,NY,New York,124079028.52
Environmental Protection Agency,2024,VI,U.S. Virgin Islands,123552602.00
Agency for International Development,2024,NY,New York,123089900.00
Department of Veterans Affairs,2024,KY,Kentucky,119096496.19
National Science Foundation,2024,WI,Wisconsin,116761419.00
Federal Communications Commission,2024,ME,Maine,115441256.79
Nuclear Regulatory Commission,2024,MD,Maryland,115261349.47
U.S. Agency for Global Media,2024,VA,Virginia,111490884.84
Railroad Retirement Board,2024,MA,Massachusetts,111308090.51
Department of Veterans Affairs,2024,NH,New Hampshire,111051155.41
Railroad Retirement Board,2024,NM,New Mexico,110136360.63
Department of Energy,2024,AL,Alabama,109162610.78
National Science Foundation,2024,MN,Minnesota,107567363.16
Department of State,2024,AK,Alaska,101707305.17
District of Columbia Courts,2024,DC,District of Columbia,101377863.20
National Aeronautics and Space Administration,2024,UT,Utah,101095096.60
National Archives and Records Administration,2024,MD,Maryland,99657069.05
Environmental Protection Agency,2024,WY,Wyoming,99448311.79
U.S. International Development Finance Corporation,2024,DC,District of Columbia,98236303.36
Department of Energy,2024,RI,Rhode Island,98061051.25
National Science Foundation,2024,TN,Tennessee,96319548.50
National Science Foundation,2024,OR,Oregon,95645200.64
Federal Communications Commission,2024,MD,Maryland,95458039.10
Federal Trade Commission,2024,DC,District of Columbia,95260817.10
Railroad Retirement Board,2024,ND,North Dakota,95047371.29
National Science Foundation,2024,AL,Alabama,93457133.50
Department of Energy,2024,AR,Arkansas,91879145.05
Environmental Protection Agency,2024,GU,Guam,91004194.69
Railroad Retirement Board,2024,CT,Connecticut,90566738.01
Department of Energy,2024,ME,Maine,89163709.53
Federal Communications Commission,2024,OR,Oregon,88780857.71
National Science Foundation,2024,UT,Utah,85037320.84
Railroad Retirement Board,2024,NV,Nevada,84690896.40
National Science Foundation,2024,LA,Louisiana,84588074.00
Department of Veterans Affairs,2024,IA,Iowa,84202948.65
Department of Veterans Affairs,2024,NV,Nevada,83895271.27
Agency for International Development,2024,CA,California,83412164.37
Department of Veterans Affairs,2024,OR,Oregon,83013371.13
Agency for International Development,2024,RI,Rhode Island,82905642.00
Corporation for National and Community Service,2024,DC,District of Columbia,82836004.28
Railroad Retirement Board,2024,DE,Delaware,82729182.58
Federal Communications Commission,2024,ND,North Dakota,82727643.23
Commodity Futures Trading Commission,2024,DC,District of Columbia,82571756.06
National Science Foundation,2024,MO,Missouri,80456942.04
Small Business Administration,2024,TX,Texas,80280443.92
Department of Veterans Affairs,2024,NM,New Mexico,78514470.02
National Science Foundation,2024,SC,South Carolina,77978623.22
Department of State,2024,AR,Arkansas,77243290.72
Federal Communications Commission,2024,CT,Connecticut,76450946.90
Department of Veterans Affairs,2024,WY,Wyoming,76418371.41
Environmental Protection Agency,2024,DE,Delaware,74909417.27
Millennium Challenge Corporation,2024,DC,District of Columbia,74846801.46
Agency for International Development,2024,MA,Massachusetts,74466275.72
National Aeronautics and Space Administration,2024,PA,Pennsylvania,74166199.70
Department of Energy,2024,CT,Connecticut,73407077.61
Department of Education,2024,GU,Guam,72217524.09
Department of State,2024,SC,South Carolina,71594782.81
Department of Energy,2024,WY,Wyoming,69982124.86
National Science Foundation,2024,CT,Connecticut,69637682.61
Department of Housing and Urban Development,2024,OK,Oklahoma,69338962.84
Pension Benefit Guaranty Corporation,2024,KS,Kansas,67862763.21
Corporation for National and Community Service,2024,MN,Minnesota,67042816.31
Department of State,2024,CO,Colorado,66938617.27
Social Security Administration,2024,AS,American Samoa,66826097.06
Department of Energy,2024,SD,South Dakota,66784822.61
Department of Energy,2024,NH,New Hampshire,65765744.65
Consumer Financial Protection Bureau,2024,VA,Virginia,65372664.44
Department of Energy,2024,ND,North Dakota,63998619.55
National Science Foundation,2024,NM,New Mexico,63292277.00
Appalachian Regional Commission,2024,WV,West Virginia,63279951.00
National Science Foundation,2024,DE,Delaware,61936982.00
Office of Personnel Management,2024,VA,Virginia,61632693.84
Denali Commission,2024,AK,Alaska,60277353.55
Department of Housing and Urban Development,2024,MD,Maryland,60018674.91
Executive Office of the President,2024,DC,District of Columbia,59654100.93
Pension Benefit Guaranty Corporation,2024,CA,California,58732116.84
National Science Foundation,2024,HI,Hawaii,58412543.59
Small Business Administration,2024,CA,California,58159414.50
National Science Foundation,2024,IA,Iowa,58009745.00
Environmental Protection Agency,2024,MP,Northern Mariana Islands,57999951.61
Consumer Financial Protection Bureau,2024,DC,District of Columbia,57994738.81
Department of Housing and Urban Development,2024,TX,Texas,56791240.38
Corporation for National and Community Service,2024,CA,California,56551191.33
National Science Foundation,2024,RI,Rhode Island,55920790.00
Department of Energy,2024,VT,Vermont,55695186.32
Department of Veterans Affairs,2024,ND,North Dakota,54942321.93
Department of State,2024,NE,Nebraska,54882281.87
Railroad Retirement Board,2024,SD,South Dakota,54853537.57
Gulf Coast Ecosystem Restoration Council,2024,AL,Alabama,54417320.11
National Science Foundation,2024,KS,Kansas,54251205.00
Social Security Administration,2024,MP,Northern Mariana Islands,53927233.86
Corporation for National and Community Service,2024,MA,Massachusetts,52829556.34
Railroad Retirement Board,2024,ME,Maine,52709728.18
Department of State,2024,MI,Michigan,52104451.40
National Archives and Records Administration,2024,VA,Virginia,51260070.78
Securities and Exchange Commission,2024,VA,Virginia,51060961.28
Department of Education,2024,MP,Northern Mariana Islands,50073374.63
National Science Foundation,2024,NE,Nebraska,49211144.11
Department of Veterans Affairs,2024,SD,South Dakota,48575329.28
Department of Education,2024,AS,American Samoa,48191989.07
Department of State,2024,DE,Delaware,47201391.48
National Science Foundation,2024,KY,Kentucky,46987191.00
Small Business Administration,2024,MI,Michigan,46819533.87
National Science Foundation,2024,AK,Alaska,46718613.21
Department of Veterans Affairs,2024,HI,Hawaii,46678672.50
Office of Personnel Management,2024,MD,Maryland,46646958.23
Environmental Protection Agency,2024,AS,American Samoa,45571226.00
Department of Veterans Affairs,2024,ME,Maine,45410236.01
National Aeronautics and Space Administration,2024,WV,West Virginia,45259339.04
Small Business Administration,2024,MD,Maryland,44458115.63
Department of Veterans Affairs,2024,ID,Idaho,44193689.66
Small Business Administration,2024,HI,Hawaii,43971337.41
Pension Benefit Guaranty Corporation,2024,OH,Ohio,43057527.95
National Science Foundation,2024,ID,Idaho,42592938.50
Federal Communications Commission,2024,DC,District of Columbia,42149163.58
National Science Foundation,2024,OK,Oklahoma,41986410.00
National Aeronautics and Space Administration,2024,NJ,New Jersey,41536784.46
National Science Foundation,2024,MT,Montana,40906836.00
National Science Foundation,2024,MS,Mississippi,39160941.00
Office of Personnel Management,2024,GA,Georgia,38354964.48
Department of Agriculture,2024,MT,Montana,38334377.04
Department of Housing and Urban Development,2024,GA,Georgia,37553990.49
Department of State,2024,CT,Connecticut,37499252.86
Department of State,2024,GA,Georgia,37467886.97
National Aeronautics and Space Administration,2024,MI,Michigan,36421412.64
National Science Foundation,2024,ND,North Dakota,36099702.00
National Science Foundation,2024,NV,Nevada,35700737.00
National Aeronautics and Space Administration,2024,TN,Tennessee,34842856.50
Department of Veterans Affairs,2024,MT,Montana,34663912.94
Federal Communications Commission,2024,NH,New Hampshire,34159108.36
National Aeronautics and Space Administration,2024,NH,New Hampshire,34115589.09
Department of Housing and Urban Development,2024,MI,Michigan,33925624.55
Corporation for National and Community Service,2024,TX,Texas,33805818.00
Department of Education,2024,VI,U.S. Virgin Islands,33502754.58
Department of State,2024,PA,Pennsylvania,33045203.84
Nuclear Regulatory Commission,2024,DC,District of Columbia,32990955.35
Corporation for National and Community Service,2024,FL,Florida,32760575.30
Department of Veterans Affairs,2024,VT,Vermont,32365679.06
Corporation for National and Community Service,2024,NY,New York,32281625.74
National Aeronautics and Space Administration,2024,IL,Illinois,31908303.65
Department of Veterans Affairs,2024,DE,Delaware,31469663.68
National Science Foundation,2024,NH,New Hampshire,31462522.00
Appalachian Regional Commission,2024,PA,Pennsylvania,31456212.00
Peace Corps,2024,DC,District of Columbia,31410623.68
National Science Foundation,2024,ME,Maine,31225789.14
National Science Foundation,2024,AR,Arkansas,30942609.00
National Aeronautics and Space Administration,2024,MO,Missouri,30345137.62
Securities and Exchange Commission,2024,MD,Maryland,30161480.05
Agency for International Development,2024,PA,Pennsylvania,29728507.67
Corporation for National and Community Service,2024,PA,Pennsylvania,29515980.96
Small Business Administration,2024,FL,Florida,29232721.82
Pension Benefit Guaranty Corporation,2024,MN,Minnesota,28962471.13
Federal Communications Commission,2024,RI,Rhode Island,28870204.85
Small Business Administration,2024,NY,New York,28804826.45
Federal Communications Commission,2024,GU,Guam,27874055.26
Department of Energy,2024,MT,Montana,27842187.13
Department of Energy,2024,DE,Delaware,27716150.02
Department of State,2024,IL,Illinois,26887401.23
Export-Import Bank of the United States,2024,DC,District of Columbia,26709634.16
Agency for International Development,2024,GA,Georgia,26619414.00
Railroad Retirement Board,2024,NH,New Hampshire,26538605.21
Institute of Museum and Library Services,2024,CA,California,26334071.26
Export-Import Bank of the United States,2024,PA,Pennsylvania,25863189.77
Corporation for National and Community Service,2024,CO,Colorado,25693513.81
Department of State,2024,OR,Oregon,25642526.41
Appalachian Regional Commission,2024,KY,Kentucky,25338989.00
National Aeronautics and Space Administration,2024,KS,Kansas,25298382.83
Consumer Financial Protection Bureau,2024,WA,Washington,24655487.84
National Science Foundation,2024,WV,West Virginia,24587548.00
Corporation for National and Community Service,2024,MI,Michigan,24346095.86
National Science Foundation,2024,SD,South Dakota,24163103.00
National Aeronautics and Space Administration,2024,WI,Wisconsin,23747963.70
National Aeronautics and Space Administration,2024,AK,Alaska,23545704.92
National Aeronautics and Space Administration,2024,GA,Georgia,23501639.74
Corporation for National and Community Service,2024,VA,Virginia,23294115.24
National Aeronautics and Space Administration,2024,HI,Hawaii,23147479.25
Small Business Administration,2024,IL,Illinois,23097588.92
Department of Veterans Affairs,2024,RI,Rhode Island,23036807.30
Office of Personnel Management,2024,IL,Illinois,22812362.59
Department of State,2024,MA,Massachusetts,22787606.44
Corporation for National and Community Service,2024,WI,Wisconsin,22308246.64
Department of State,2024,MN,Minnesota,22030732.45
Gulf Coast Ecosystem Restoration Council,2024,MS,Mississippi,22017638.00
National Science Foundation,2024,PR,Puerto Rico,22006529.64
Court Services and Offender Supervision Agency,2024,DC,District of Columbia,21950284.37
Corporation for National and Community Service,2024,WA,Washington,21634327.26
Agency for International Development,2024,WA,Washington,21235277.21
National Archives and Records Administration,2024,CA,California,21188871.05
Department of Housing and Urban Development,2024,NY,New York,21063697.03
National Aeronautics and Space Administration,2024,NC,North Carolina,20752354.53
Consumer Product Safety Commission,2024,MD,Maryland,20596753.12
National Aeronautics and Space Administration,2024,IA,Iowa,20290774.72
National Science Foundation,2024,VT,Vermont,20183847.00
Appalachian Regional Commission,2024,OH,Ohio,19885518.00
Railroad Retirement Board,2024,RI,Rhode Island,19844219.52
Institute of Museum and Library Services,2024,NY,New York,19825263.21
Department of Energy,2024,MS,Mississippi,19754200.73
National Aeronautics and Space Administration,2024,KY,Kentucky,19703358.93
Pension Benefit Guaranty Corporation,2024,VA,Virginia,19587926.18
Nuclear Regulatory Commission,2024,VA,Virginia,19441857.88
Pension Benefit Guaranty Corporation,2024,MO,Missouri,19311108.55
National Science Foundation,2024,WY,Wyoming,19124241.00
National Endowment for the Arts,2024,NY,New York,19107534.54
Corporation for National and Community Service,2024,OH,Ohio,18859729.52
National Aeronautics and Space Administration,2024,NM,New Mexico,18722785.43
National Labor Relations Board,2024,DC,District of Columbia,18331303.27
Small Business Administration,2024,WA,Washington,18120991.58
Department of Energy,2024,NE,Nebraska,18023979.45
National Aeronautics and Space Administration,2024,CT,Connecticut,17853640.97
Department of State,2024,TX,Texas,17615758.47
Small Business Administration,2024,AK,Alaska,17490138.62
Small Business Administration,2024,WI,Wisconsin,17358329.52
Gulf Coast Ecosystem Restoration Council,2024,FL,Florida,17325445.90
Corporation for National and Community Service,2024,MD,Maryland,17004155.10
Pension Benefit Guaranty Corporation,2024,AZ,Arizona,16930187.33
Appalachian Regional Commission,2024,AL,Alabama,16802902.00
National Aeronautics and Space Administration,2024,OR,Oregon,16693700.68
Corporation for National and Community Service,2024,IL,Illinois,16677215.12
Small Business Administration,2024,MN,Minnesota,16645624.48
Pension Benefit Guaranty Corporation,2024,RI,Rhode Island,16486118.28
National Endowment for the Humanities,2024,NY,New York,16283513.81
National Aeronautics and Space Administration,2024,MT,Montana,16114225.43
Corporation for National and Community Service,2024,AZ,Arizona,16092365.11
U.S. Agency for Global Media,2024,NY,New York,15837131.89
Department of Housing and Urban Development,2024,PA,Pennsylvania,15635735.94
Institute of Museum and Library Services,2024,TX,Texas,15556718.54
Federal Communications Commission,2024,DE,Delaware,15335592.68
Railroad Retirement Board,2024,VT,Vermont,14802762.80
Corporation for National and Community Service,2024,IA,Iowa,14757900.60
National Endowment for the Humanities,2024,CA,California,14643936.42
Delta Regional Authority,2024,LA,Louisiana,14627911.00
Small Business Administration,2024,RI,Rhode Island,14316342.02
National Transportation Safety Board,2024,DC,District of Columbia,14249883.93
Agency for International Development,2024,CT,Connecticut,14162633.61
Department of State,2024,AL,Alabama,14142285.71
Small Business Administration,2024,IA,Iowa,14129463.29
Small Business Administration,2024,ME,Maine,14125630.29
Institute of Museum and Library Services,2024,DC,District of Columbia,13794639.10
Appalachian Regional Commission,2024,MS,Mississippi,13676481.00
Department of State,2024,NH,New Hampshire,13605959.34
Corporation for National and Community Service,2024,KY,Kentucky,13573199.45
Small Business Administration,2024,NM,New Mexico,13229053.66
National Aeronautics and Space Administration,2024,LA,Louisiana,13214680.20
International Trade Commission,2024,DC,District of Columbia,13200980.44
Corporation for National and Community Service,2024,GA,Georgia,13167514.00
Small Business Administration,2024,CT,Connecticut,13154245.24
Delta Regional Authority,2024,MS,Mississippi,12890953.00
Corporation for National and Community Service,2024,LA,Louisiana,12890707.55
Corporation for National and Community Service,2024,NC,North Carolina,12684905.71
Small Business Administration,2024,CO,Colorado,12543646.02
Small Business Administration,2024,OH,Ohio,12387031.66
National Aeronautics and Space Administration,2024,MN,Minnesota,12350149.09
Department of State,2024,OH,Ohio,12171330.28
Appalachian Regional Commission,2024,TN,Tennessee,12143318.00
National Endowment for the Arts,2024,CA,California,12021566.03
Corporation for National and Community Service,2024,IN,Indiana,11771650.17
Department of State,2024,WA,Washington,11718498.54
Federal Communications Commission,2024,WY,Wyoming,11660650.23
Institute of Museum and Library Services,2024,FL,Florida,11591833.33
Consumer Financial Protection Bureau,2024,KY,Kentucky,11588690.00
Institute of Museum and Library Services,2024,IL,Illinois,11472777.59
Agency for International Development,2024,IL,Illinois,11456805.87
Small Business Administration,2024,PA,Pennsylvania,11326564.88
Securities and Exchange Commission,2024,MA,Massachusetts,11302682.25
National Archives and Records Administration,2024,TX,Texas,11284634.61
National Aeronautics and Space Administration,2024,SC,South Carolina,11273316.03
National Endowment for the Arts,2024,DC,District of Columbia,11116218.52
Appalachian Regional Commission,2024,VA,Virginia,10950626.00
National Endowment for the Arts,2024,MD,Maryland,10761003.91
Agency for International Development,2024,MI,Michigan,10700829.84
Small Business Administration,2024,LA,Louisiana,10667940.05
Equal Employment Opportunity Commission,2024,DC,District of Columbia,10588775.87
Agency for International Development,2024,KS,Kansas,10543465.00
Delta Regional Authority,2024,AR,Arkansas,10417311.00
Federal Election Commission,2024,DC,District of Columbia,10379120.84
Institute of Museum and Library Services,2024,PA,Pennsylvania,10327270.32
Agency for International Development,2024,VT,Vermont,10299379.00
Securities and Exchange Commission,2024,TX,Texas,10244488.39
Department of Housing and Urban Development,2024,AK,Alaska,10220054.93
National Endowment for the Humanities,2024,PA,Pennsylvania,10113160.89
Agency for International Development,2024,MN,Minnesota,10038693.00
Corporation for National and Community Service,2024,TN,Tennessee,10032164.13
Corporation for National and Community Service,2024,NJ,New Jersey,10022431.13
National Aeronautics and Space Administration,2024,DE,Delaware,9988593.61
Federal Communications Commission,2024,VT,Vermont,9706759.13
Institute of Museum and Library Services,2024,VA,Virginia,9636760.33
Consumer Financial Protection Bureau,2024,MD,Maryland,9630540.92
Delta Regional Authority,2024,AL,Alabama,9471754.00
Corporation for National and Community Service,2024,MT,Montana,9447229.31
United States Trade and Development Agency,2024,VA,Virginia,9445737.46
Corporation for National and Community Service,2024,MO,Missouri,9387377.09
Small Business Administration,2024,GA,Georgia,9224226.20
National Aeronautics and Space Administration,2024,RI,Rhode Island,9199207.33
Corporation for National and Community Service,2024,WV,West Virginia,9149328.79
Railroad Retirement Board,2024,DC,District of Columbia,9143367.22
Office of Personnel Management,2024,NH,New Hampshire,9063171.00
Department of State,2024,NM,New Mexico,8984336.15
National Endowment for the Arts,2024,MN,Minnesota,8687375.35
Corporation for National and Community Service,2024,UT,Utah,8681102.72
Small Business Administration,2024,OR,Oregon,8590489.94
Federal Communications Commission,2024,WV,West Virginia,8567854.44
National Endowment for the Humanities,2024,MA,Massachusetts,8553039.64
Agency for International Development,2024,AZ,Arizona,8518362.00
Institute of Museum and Library Services,2024,MA,Massachusetts,8436750.56
Corporation for National and Community Service,2024,OR,Oregon,8426035.47
Securities and Exchange Commission,2024,NJ,New Jersey,8402049.95
Agency for International Development,2024,IN,Indiana,8343860.00
Pension Benefit Guaranty Corporation,2024,PA,Pennsylvania,8256851.75
Small Business Administration,2024,NJ,New Jersey,8227299.94
National Aeronautics and Space Administration,2024,ME,Maine,8154925.41
Institute of Museum and Library Services,2024,WA,Washington,8146205.24
National Aeronautics and Space Administration,2024,OK,Oklahoma,8132156.08
Institute of Museum and Library Services,2024,MI,Michigan,8090107.85
Corporation for National and Community Service,2024,KS,Kansas,8045847.28
Securities and Exchange Commission,2024,NY,New York,8035240.02
Office of Personnel Management,2024,TX,Texas,8020931.82
Corporation for National and Community Service,2024,SC,South Carolina,7996502.15
Department of Energy,2024,GU,Guam,7926756.30
Appalachian Regional Commission,2024,GA,Georgia,7865297.00
Department of Housing and Urban Development,2024,CO,Colorado,7776032.25
Consumer Product Safety Commission,2024,VA,Virginia,7769671.96
Institute of Museum and Library Services,2024,OH,Ohio,7567360.75
Agency for International Development,2024,FL,Florida,7510676.96
Small Business Administration,2024,MA,Massachusetts,7493995.67
John F. Kennedy Center for the Performing Arts,2024,DC,District of Columbia,7462114.87
Small Business Administration,2024,MS,Mississippi,7384923.15
Small Business Administration,2024,AR,Arkansas,7330902.78
Institute of Museum and Library Services,2024,NC,North Carolina,7161805.12
Small Business Administration,2024,TN,Tennessee,7067705.18
Nuclear Regulatory Commission,2024,TX,Texas,7059276.67
Department of State,2024,NC,North Carolina,7049935.23
Appalachian Regional Commission,2024,NY,New York,7046877.00
Corporation for National and Community Service,2024,PR,Puerto Rico,7013138.43
Appalachian Regional Commission,2024,SC,South Carolina,6960233.00
Delta Regional Authority,2024,MO,Missouri,6858751.40
Corporation for National and Community Service,2024,MS,Mississippi,6741711.61
Small Business Administration,2024,AZ,Arizona,6718393.77
Small Business Administration,2024,OK,Oklahoma,6702819.88
Corporation for National and Community Service,2024,NV,Nevada,6678517.80
Consumer Financial Protection Bureau,2024,NY,New York,6650332.19
Small Business Administration,2024,NC,North Carolina,6532699.00
Federal Maritime Commission,2024,DC,District of Columbia,6532141.39
Small Business Administration,2024,SC,South Carolina,6488937.06
Corporation for National and Community Service,2024,NM,New Mexico,6319423.83
Office of Personnel Management,2024,PA,Pennsylvania,6203359.56
Corporation for National and Community Service,2024,AL,Alabama,6117345.27
Department of Agriculture,2024,IL,Illinois,6104315.67
Institute of Museum and Library Services,2024,GA,Georgia,6092829.15
Corporation for National and Community Service,2024,OK,Oklahoma,6057745.38
Department of State,2024,AZ,Arizona,6051939.95
Department of Housing and Urban Development,2024,SD,South Dakota,6037782.09
Institute of Museum and Library Services,2024,MD,Maryland,6007456.23
Agency for International Development,2024,AK,Alaska,5992069.05
National Archives and Records Administration,2024,GA,Georgia,5950958.15
Corporation for National and Community Service,2024,CT,Connecticut,5915651.02
Nuclear Regulatory Commission,2024,TN,Tennessee,5905269.16
Small Business Administration,2024,NV,Nevada,5834683.00
Department of Energy,2024,MP,Northern Mariana Islands,5743383.00
Corporation for National and Community Service,2024,AR,Arkansas,5703163.16
Institute of Museum and Library Services,2024,SC,South Carolina,5684438.15
Department of State,2024,MS,Mississippi,5629804.58
National Endowment for the Arts,2024,TX,Texas,5538759.99
National Endowment for the Arts,2024,MA,Massachusetts,5512789.72
Securities and Exchange Commission,2024,CA,California,5503881.43
National Endowment for the Arts,2024,MO,Missouri,5470137.00
National Endowment for the Humanities,2024,VA,Virginia,5435149.71
Appalachian Regional Commission,2024,NC,North Carolina,5325904.00
National Endowment for the Humanities,2024,IL,Illinois,5296753.68
Small Business Administration,2024,DE,Delaware,5260472.28
Equal Employment Opportunity Commission,2024,CT,Connecticut,5247494.20
National Endowment for the Arts,2024,CO,Colorado,5216132.82
Delta Regional Authority,2024,TN,Tennessee,5200979.95
Department of Energy,2024,VI,U.S. Virgin Islands,5198928.28
Small Business Administration,2024,WV,West Virginia,5086621.86
National Archives and Records Administration,2024,MA,Massachusetts,5043773.70
National Aeronautics and Space Administration,2024,NV,Nevada,5003349.73
Institute of Museum and Library Services,2024,AZ,Arizona,4978675.24
Election Assistance Commission,2024,FL,Florida,4961428.00
National Aeronautics and Space Administration,2024,VT,Vermont,4933773.06
Corporation for National and Community Service,2024,ID,Idaho,4895268.21
Institute of Museum and Library Services,2024,WI,Wisconsin,4871721.26
Federal Communications Commission,2024,VI,U.S. Virgin Islands,4866594.62
National Endowment for the Humanities,2024,OH,Ohio,4857495.72
National Endowment for the Humanities,2024,TX,Texas,4784441.72
Institute of Museum and Library Services,2024,NJ,New Jersey,4767778.31
National Endowment for the Humanities,2024,DC,District of Columbia,4732302.53
National Endowment for the Humanities,2024,MI,Michigan,4709687.91
Small Business Administration,2024,IN,Indiana,4702222.93
Institute of Museum and Library Services,2024,MO,Missouri,4701205.56
Agency for International Development,2024,TX,Texas,4696097.86
Equal Employment Opportunity Commission,2024,VA,Virginia,4688926.54
Institute of Museum and Library Services,2024,TN,Tennessee,4674229.22
Agency for International Development,2024,TN,Tennessee,4649793.00
Corporation for National and Community Service,2024,GU,Guam,4635619.58
Federal Trade Commission,2024,MA,Massachusetts,4616340.49
Small Business Administration,2024,KY,Kentucky,4594201.53
Merit Systems Protection Board,2024,DC,District of Columbia,4565687.77
Department of State,2024,WI,Wisconsin,4559159.44
Department of State,2024,IA,Iowa,4535735.17
Federal Election Commission,2024,VA,Virginia,4517694.42
National Transportation Safety Board,2024,VA,Virginia,4497020.66
National Archives and Records Administration,2024,NY,New York,4489097.88
Railroad Retirement Board,2024,HI,Hawaii,4447627.71
National Aeronautics and Space Administration,2024,ID,Idaho,4432715.83
Railroad Retirement Board,2024,AK,Alaska,4396392.15
National Endowment for the Arts,2024,IL,Illinois,4384984.87
National Aeronautics and Space Administration,2024,PR,Puerto Rico,4375071.26
Institute of Museum and Library Services,2024,OK,Oklahoma,4331782.76
Institute of Museum and Library Services,2024,KY,Kentucky,4319402.20
Small Business Administration,2024,AL,Alabama,4286126.64
Equal Employment Opportunity Commission,2024,MD,Maryland,4253433.52
Institute of Museum and Library Services,2024,CO,Colorado,4250618.33
Appalachian Regional Commission,2024,MD,Maryland,4247683.00
Small Business Administration,2024,MT,Montana,4241966.44
Small Business Administration,2024,KS,Kansas,4241675.30
Corporation for National and Community Service,2024,NE,Nebraska,4220679.55
Small Business Administration,2024,NE,Nebraska,4198669.05
Department of State,2024,OK,Oklahoma,4193009.06
National Science Foundation,2024,GU,Guam,4173511.00
National Endowment for the Arts,2024,GA,Georgia,4163423.72
Court Services and Offender Supervision Agency,2024,MD,Maryland,4160478.05
Institute of Museum and Library Services,2024,MN,Minnesota,4105537.49
Delta Regional Authority,2024,IL,Illinois,4065905.00
Consumer Financial Protection Bureau,2024,KS,Kansas,4050330.43
Small Business Administration,2024,VT,Vermont,4038170.48
National Endowment for the Humanities,2024,TN,Tennessee,4029778.33
National Archives and Records Administration,2024,MO,Missouri,4011382.61
Agency for International Development,2024,MS,Mississippi,4000000.00
Securities and Exchange Commission,2024,FL,Florida,3931041.53
National Endowment for the Humanities,2024,OR,Oregon,3909605.08
Delta Regional Authority,2024,KY,Kentucky,3882462.81
Export-Import Bank of the United States,2024,NY,New York,3859117.02
Millennium Challenge Corporation,2024,VA,Virginia,3846916.15
Corporation for National and Community Service,2024,NH,New Hampshire,3836423.48
Institute of Museum and Library Services,2024,IN,Indiana,3801552.31
National Endowment for the Arts,2024,PA,Pennsylvania,3794728.24
Small Business Administration,2024,UT,Utah,3787110.31
Corporation for National and Community Service,2024,ME,Maine,3711835.68
Peace Corps,2024,VA,Virginia,3650941.59
Corporation for National and Community Service,2024,VT,Vermont,3640833.88
Institute of Museum and Library Services,2024,OR,Oregon,3590778.37
National Aeronautics and Space Administration,2024,NE,Nebraska,3581649.11
Pension Benefit Guaranty Corporation,2024,CT,Connecticut,3581317.88
Department of Energy,2024,AS,American Samoa,3553395.50
Corporation for National and Community Service,2024,AK,Alaska,3528734.30
Export-Import Bank of the United States,2024,VA,Virginia,3490877.19
Institute of Museum and Library Services,2024,LA,Louisiana,3478518.61
National Endowment for the Humanities,2024,IN,Indiana,3477882.17
National Archives and Records Administration,2024,DC,District of Columbia,3467280.17
National Endowment for the Arts,2024,FL,Florida,3428717.72
Small Business Administration,2024,PR,Puerto Rico,3419074.70
National Archives and Records Administration,2024,MI,Michigan,3412995.25
National Aeronautics and Space Administration,2024,ND,North Dakota,3386690.04
Department of Agriculture,2024,FL,Florida,3379528.78
National Endowment for the Humanities,2024,NC,North Carolina,3350850.32
Institute of Museum and Library Services,2024,AK,Alaska,3348613.21
Small Business Administration,2024,SD,South Dakota,3322279.48
