Nuclear Regulatory Commission,2025,MI,Michigan,217890.36,17
Nuclear Regulatory Commission,2025,MA,Massachusetts,144902.06,18
Nuclear Regulatory Commission,2025,KY,Kentucky,141355.74,19
Nuclear Regulatory Commission,2025,NM,New Mexico,124569.87,20
Nuclear Regulatory Commission,2025,DE,Delaware,112800.00,21
Nuclear Regulatory Commission,2025,UT,Utah,86812.63,22
Nuclear Regulatory Commission,2025,WI,Wisconsin,18661.53,23
Nuclear Regulatory Commission,2025,NH,New Hampshire,13870.54,24
Nuclear Regulatory Commission,2025,MN,Minnesota,0.00,25
Nuclear Regulatory Commission,2025,AL,Alabama,0.00,25
Nuclear Regulatory Commission,2025,WY,Wyoming,0.00,25
Nuclear Regulatory Commission,2025,IA,Iowa,-648.00,26
Nuclear Regulatory Commission,2025,ID,Idaho,-13310.15,27
Nuclear Regulatory Commission,2025,CO,Colorado,-24594.81,28
Nuclear Regulatory Commission,2025,PR,Puerto Rico,-25735.59,29
Nuclear Regulatory Commission,2025,NJ,New Jersey,-41869.14,30
Nuclear Regulatory Commission,2025,MS,Mississippi,-56695.99,31
Nuclear Regulatory Commission,2025,SC,South Carolina,-75140.58,32
Nuclear Regulatory Commission,2025,IN,Indiana,-99269.68,33
Nuclear Regulatory Commission,2025,NY,New York,-104560.56,34
Nuclear Regulatory Commission,2025,AK,Alaska,-128250.64,35
Nuclear Regulatory Commission,2025,WA,Washington,-133650.81,36
Nuclear Regulatory Commission,2025,LA,Louisiana,-186627.46,37
Nuclear Regulatory Commission,2025,KS,Kansas,-189848.53,38
Nuclear Regulatory Commission,2025,MO,Missouri,-366066.78,39
Occupational Safety and Health Review Commission,2025,DC,District of Columbia,1556962.33,1
Office of Personnel Management,2025,DC,District of Columbia,122380950.21,1
Office of Personnel Management,2025,VA,Virginia,22539509.13,2
Office of Personnel Management,2025,UT,Utah,14873199.43,3
Office of Personnel Management,2025,GA,Georgia,11801788.63,4
Office of Personnel Management,2025,MD,Maryland,11648791.98,5
Office of Personnel Management,2025,TX,Texas,10041101.81,6
Office of Personnel Management,2025,AK,Alaska,2737182.58,7
Office of Personnel Management,2025,PA,Pennsylvania,1390028.62,8
Office of Personnel Management,2025,CA,California,789747.26,9
Office of Personnel Management,2025,MA,Massachusetts,22003.00,10
Office of Personnel Management,2025,MO,Missouri,21667.48,11
Office of Personnel Management,2025,IN,Indiana,4805.00,12
Office of Personnel Management,2025,SC,South Carolina,0.00,13
Office of Personnel Management,2025,NY,New York,0.00,13
Peace Corps,2025,DC,District of Columbia,23960858.73,1
Peace Corps,2025,IN,Indiana,7765887.86,2
Peace Corps,2025,VA,Virginia,4057903.80,3
Peace Corps,2025,MD,Maryland,3184659.19,4
Peace Corps,2025,CO,Colorado,3126222.95,5
Peace Corps,2025,OK,Oklahoma,643339.08,6
Peace Corps,2025,NC,North Carolina,481380.72,7
Peace Corps,2025,CA,California,261414.60,8
Peace Corps,2025,GA,Georgia,236237.84,9
Peace Corps,2025,MA,Massachusetts,24987.17,10
Peace Corps,2025,IL,Illinois,20246.00,11
Peace Corps,2025,NY,New York,10873.27,12
Peace Corps,2025,MN,Minnesota,8543.15,13
Peace Corps,2025,NJ,New Jersey,0.00,14
Peace Corps,2025,SC,South Carolina,-663.00,15
Pension Benefit Guaranty Corporation,2025,NY,New York,1940040006.37,1
Pension Benefit Guaranty Corporation,2025,CA,California,1404749381.36,2
Pension Benefit Guaranty Corporation,2025,PA,Pennsylvania,943016710.03,3
Pension Benefit Guaranty Corporation,2025,MI,Michigan,636466905.50,4
Pension Benefit Guaranty Corporation,2025,NJ,New Jersey,256595646.86,5
Pension Benefit Guaranty Corporation,2025,IL,Illinois,199957006.98,6
Pension Benefit Guaranty Corporation,2025,MD,Maryland,194509707.17,7
Pension Benefit Guaranty Corporation,2025,WA,Washington,192070448.96,8
Pension Benefit Guaranty Corporation,2025,AK,Alaska,170263007.47,9
Pension Benefit Guaranty Corporation,2025,FL,Florida,136611517.19,10
Pension Benefit Guaranty Corporation,2025,OR,Oregon,129180181.39,11
Pension Benefit Guaranty Corporation,2025,DC,District of Columbia,124398296.25,12
Pension Benefit Guaranty Corporation,2025,VA,Virginia,79496379.26,13
Pension Benefit Guaranty Corporation,2025,OH,Ohio,63177466.41,14
Pension Benefit Guaranty Corporation,2025,PR,Puerto Rico,50787579.14,15
Pension Benefit Guaranty Corporation,2025,MA,Massachusetts,32721113.67,16
Pension Benefit Guaranty Corporation,2025,MO,Missouri,18336300.00,17
Pension Benefit Guaranty Corporation,2025,IN,Indiana,11958846.16,18
Pension Benefit Guaranty Corporation,2025,AZ,Arizona,7650300.00,19
Pension Benefit Guaranty Corporation,2025,MN,Minnesota,3076047.04,20
Pension Benefit Guaranty Corporation,2025,IA,Iowa,2650000.00,21
Pension Benefit Guaranty Corporation,2025,TN,Tennessee,1838741.58,22
Pension Benefit Guaranty Corporation,2025,WI,Wisconsin,1641800.00,23
Pension Benefit Guaranty Corporation,2025,DE,Delaware,1566400.00,24
Pension Benefit Guaranty Corporation,2025,CT,Connecticut,1000000.00,25
Pension Benefit Guaranty Corporation,2025,HI,Hawaii,836600.00,26
Pension Benefit Guaranty Corporation,2025,LA,Louisiana,808100.00,27
Pension Benefit Guaranty Corporation,2025,MS,Mississippi,164300.00,28
Pension Benefit Guaranty Corporation,2025,GA,Georgia,5531.41,29
Pension Benefit Guaranty Corporation,2025,UT,Utah,73.19,30
Railroad Retirement Board,2025,TX,Texas,1054070382.62,1
Railroad Retirement Board,2025,IL,Illinois,880190132.78,2
Railroad Retirement Board,2025,FL,Florida,837673782.12,3
Railroad Retirement Board,2025,PA,Pennsylvania,786940799.63,4
Railroad Retirement Board,2025,CA,California,633019339.76,5
Railroad Retirement Board,2025,NY,New York,626191602.47,6
Railroad Retirement Board,2025,OH,Ohio,544474029.40,7
Railroad Retirement Board,2025,MO,Missouri,518432347.59,8
Railroad Retirement Board,2025,NE,Nebraska,515364066.21,9
Railroad Retirement Board,2025,GA,Georgia,486510432.31,10
Railroad Retirement Board,2025,VA,Virginia,424993422.48,11
Railroad Retirement Board,2025,IN,Indiana,415043634.95,12
Railroad Retirement Board,2025,KS,Kansas,380184533.25,13
Railroad Retirement Board,2025,KY,Kentucky,348180892.86,14
Railroad Retirement Board,2025,MN,Minnesota,341132172.18,15
Railroad Retirement Board,2025,TN,Tennessee,331352004.58,16
Railroad Retirement Board,2025,MI,Michigan,317902276.14,17
Railroad Retirement Board,2025,NJ,New Jersey,294830119.77,18
Railroad Retirement Board,2025,AZ,Arizona,286449966.13,19
Railroad Retirement Board,2025,WA,Washington,279727034.22,20
Railroad Retirement Board,2025,AR,Arkansas,269171055.50,21
Railroad Retirement Board,2025,NC,North Carolina,264298393.42,22
Railroad Retirement Board,2025,AL,Alabama,256680930.85,23
Railroad Retirement Board,2025,WI,Wisconsin,249859610.89,24
Railroad Retirement Board,2025,IA,Iowa,247673548.66,25
Railroad Retirement Board,2025,CO,Colorado,246405009.13,26
Railroad Retirement Board,2025,MD,Maryland,232822842.78,27
Railroad Retirement Board,2025,SC,South Carolina,232306386.98,28
Railroad Retirement Board,2025,LA,Louisiana,201364006.66,29
Railroad Retirement Board,2025,WV,West Virginia,200177920.91,30
Railroad Retirement Board,2025,OR,Oregon,188997306.37,31
Railroad Retirement Board,2025,MT,Montana,179424030.97,32
Railroad Retirement Board,2025,MS,Mississippi,141495415.56,33
Railroad Retirement Board,2025,UT,Utah,138882109.71,34
Railroad Retirement Board,2025,OK,Oklahoma,134837373.66,35
Railroad Retirement Board,2025,WY,Wyoming,133449806.67,36
Railroad Retirement Board,2025,ID,Idaho,130488030.25,37
Railroad Retirement Board,2025,MA,Massachusetts,115198771.81,38
Railroad Retirement Board,2025,NM,New Mexico,111577300.47,39
Railroad Retirement Board,2025,ND,North Dakota,96722197.22,40
Railroad Retirement Board,2025,CT,Connecticut,93675243.21,41
Railroad Retirement Board,2025,DE,Delaware,85848313.23,42
Railroad Retirement Board,2025,NV,Nevada,85357870.30,43
Railroad Retirement Board,2025,SD,South Dakota,55557442.25,44
Railroad Retirement Board,2025,ME,Maine,52682838.13,45
Railroad Retirement Board,2025,NH,New Hampshire,28062934.60,46
Railroad Retirement Board,2025,RI,Rhode Island,20427196.19,47
Railroad Retirement Board,2025,VT,Vermont,15092372.81,48
Railroad Retirement Board,2025,DC,District of Columbia,9377857.34,49
Railroad Retirement Board,2025,AK,Alaska,4517409.33,50
Railroad Retirement Board,2025,HI,Hawaii,4490322.11,51
Railroad Retirement Board,2025,PR,Puerto Rico,1693184.34,52
Railroad Retirement Board,2025,VI,U.S. Virgin Islands,49172.57,53
Railroad Retirement Board,2025,GU,Guam,48465.16,54
Securities and Exchange Commission,2025,DC,District of Columbia,391031387.57,1
Securities and Exchange Commission,2025,VA,Virginia,60208147.25,2
Securities and Exchange Commission,2025,MD,Maryland,12997208.19,3
Securities and Exchange Commission,2025,MA,Massachusetts,10034316.68,4
Securities and Exchange Commission,2025,NY,New York,7460156.24,5
Securities and Exchange Commission,2025,NJ,New Jersey,7287197.33,6
Securities and Exchange Commission,2025,MN,Minnesota,5854566.83,7
Securities and Exchange Commission,2025,TX,Texas,4354054.91,8
Securities and Exchange Commission,2025,KY,Kentucky,469170.36,9
Securities and Exchange Commission,2025,MI,Michigan,401838.86,10
Securities and Exchange Commission,2025,OH,Ohio,230850.00,11
Securities and Exchange Commission,2025,WI,Wisconsin,141062.50,12
Securities and Exchange Commission,2025,CT,Connecticut,118500.00,13
Securities and Exchange Commission,2025,NM,New Mexico,69789.86,14
Securities and Exchange Commission,2025,GA,Georgia,45072.92,15
Securities and Exchange Commission,2025,UT,Utah,44165.31,16
Securities and Exchange Commission,2025,CO,Colorado,30265.00,17
Securities and Exchange Commission,2025,TN,Tennessee,6323.51,18
Securities and Exchange Commission,2025,OK,Oklahoma,0.00,19
Securities and Exchange Commission,2025,MO,Missouri,0.00,19
Securities and Exchange Commission,2025,NC,North Carolina,-1040.44,20
Securities and Exchange Commission,2025,OR,Oregon,-61680.69,21
Securities and Exchange Commission,2025,IN,Indiana,-185988.57,22
Securities and Exchange Commission,2025,PA,Pennsylvania,-241436.53,23
Securities and Exchange Commission,2025,WA,Washington,-308001.00,24
Securities and Exchange Commission,2025,IL,Illinois,-315469.71,25
Securities and Exchange Commission,2025,CA,California,-428128.09,26
Securities and Exchange Commission,2025,FL,Florida,-619941.41,27
Selective Service System,2025,VA,Virginia,4279394.46,1
Selective Service System,2025,IL,Illinois,135795.80,2
Small Business Administration,2025,CA,California,526350268.11,1
Small Business Administration,2025,FL,Florida,262959637.30,2
Small Business Administration,2025,DC,District of Columbia,81056414.86,3
Small Business Administration,2025,NC,North Carolina,64014766.70,4
Small Business Administration,2025,VA,Virginia,37578787.47,5
Small Business Administration,2025,SC,South Carolina,22747267.54,6
Small Business Administration,2025,TX,Texas,18163936.26,7
Small Business Administration,2025,KY,Kentucky,9434742.91,8
Small Business Administration,2025,NM,New Mexico,5337670.91,9
Small Business Administration,2025,AK,Alaska,4932714.90,10
Small Business Administration,2025,GA,Georgia,4924069.06,11
Small Business Administration,2025,MO,Missouri,4606423.44,12
Small Business Administration,2025,MN,Minnesota,3611736.05,13
Small Business Administration,2025,IA,Iowa,3546945.60,14
Small Business Administration,2025,MT,Montana,3408999.47,15
Small Business Administration,2025,ME,Maine,3214669.52,16
Small Business Administration,2025,CO,Colorado,2986318.31,17
Small Business Administration,2025,WV,West Virginia,2963492.10,18
Small Business Administration,2025,HI,Hawaii,2786489.23,19
Small Business Administration,2025,OK,Oklahoma,2762072.88,20
Small Business Administration,2025,MD,Maryland,2618125.51,21
Small Business Administration,2025,NE,Nebraska,2204110.01,22
Small Business Administration,2025,VT,Vermont,2131221.29,23
Small Business Administration,2025,KS,Kansas,2028743.78,24
Small Business Administration,2025,PR,Puerto Rico,1738546.32,25
Small Business Administration,2025,AR,Arkansas,1556102.18,26
Small Business Administration,2025,RI,Rhode Island,1493267.74,27
Small Business Administration,2025,SD,South Dakota,1403657.55,28
Small Business Administration,2025,ND,North Dakota,1133406.79,29
Small Business Administration,2025,CT,Connecticut,1132293.91,30
Small Business Administration,2025,WY,Wyoming,755117.33,31
Small Business Administration,2025,MP,Northern Mariana Islands,591159.94,32
Small Business Administration,2025,OR,Oregon,531094.40,33
Small Business Administration,2025,NH,New Hampshire,515219.40,34
Small Business Administration,2025,WI,Wisconsin,478804.77,35
Small Business Administration,2025,ID,Idaho,381006.07,36
Small Business Administration,2025,UT,Utah,372281.47,37
Small Business Administration,2025,VI,U.S. Virgin Islands,233702.81,38
Small Business Administration,2025,GU,Guam,-42619.14,39
Small Business Administration,2025,AS,American Samoa,-75559.87,40
Small Business Administration,2025,DE,Delaware,-199796.36,41
Small Business Administration,2025,WA,Washington,-401992.04,42
Small Business Administration,2025,TN,Tennessee,-499291.67,43
Small Business Administration,2025,MA,Massachusetts,-1372986.90,44
Small Business Administration,2025,PA,Pennsylvania,-2691932.28,45
Small Business Administration,2025,MS,Mississippi,-2798791.11,46
Small Business Administration,2025,NV,Nevada,-4056690.66,47
Small Business Administration,2025,MI,Michigan,-4180220.45,48
Small Business Administration,2025,AZ,Arizona,-4668434.29,49
Small Business Administration,2025,NJ,New Jersey,-6255294.60,50
Small Business Administration,2025,IN,Indiana,-6291564.12,51
Small Business Administration,2025,AL,Alabama,-6484311.67,52
Small Business Administration,2025,OH,Ohio,-8294556.66,53
Small Business Administration,2025,NY,New York,-8364083.49,54
Small Business Administration,2025,LA,Louisiana,-9441682.68,55
Small Business Administration,2025,IL,Illinois,-27035469.38,56
Social Security Administration,2025,CA,California,157498001856.52,1
Social Security Administration,2025,FL,Florida,124243804723.35,2
Social Security Administration,2025,TX,Texas,112841842755.04,3
Social Security Administration,2025,NY,New York,93606552494.04,4
Social Security Administration,2025,PA,Pennsylvania,72891609276.96,5
Social Security Administration,2025,OH,Ohio,59244871577.65,6
Social Security Administration,2025,IL,Illinois,57618560916.92,7
Social Security Administration,2025,MI,Michigan,57562295470.82,8
Social Security Administration,2025,NC,North Carolina,55663452916.52,9
Social Security Administration,2025,GA,Georgia,47761807180.84,10
Social Security Administration,2025,NJ,New Jersey,45084850090.98,11
Social Security Administration,2025,VA,Virginia,41782154865.45,12
Social Security Administration,2025,AZ,Arizona,37500628247.26,13
Social Security Administration,2025,WA,Washington,37482618971.53,14
Social Security Administration,2025,TN,Tennessee,36558931474.65,15
Social Security Administration,2025,IN,Indiana,34923045489.70,16
Social Security Administration,2025,MA,Massachusetts,34236001329.67,17
Social Security Administration,2025,WI,Wisconsin,33031979464.85,18
Social Security Administration,2025,MO,Missouri,31984183488.93,19
Social Security Administration,2025,SC,South Carolina,31168988719.21,20
Social Security Administration,2025,MD,Maryland,29183356236.17,21
Social Security Administration,2025,MN,Minnesota,28828244209.67,22
Social Security Administration,2025,AL,Alabama,27494556449.41,23
Social Security Administration,2025,CO,Colorado,24568315616.02,24
Social Security Administration,2025,KY,Kentucky,23526937021.58,25
Social Security Administration,2025,OR,Oregon,22750403692.47,26
Social Security Administration,2025,LA,Louisiana,21668604577.96,27
Social Security Administration,2025,OK,Oklahoma,19677356288.27,28
Social Security Administration,2025,CT,Connecticut,19572037599.80,29
Social Security Administration,2025,IA,Iowa,16622101225.41,30
Social Security Administration,2025,AR,Arkansas,16301173931.25,31
Social Security Administration,2025,MS,Mississippi,15525601211.61,32
Social Security Administration,2025,KS,Kansas,14607775031.08,33
Social Security Administration,2025,NV,Nevada,14345901526.27,34
Social Security Administration,2025,PR,Puerto Rico,12544904520.49,35
Social Security Administration,2025,UT,Utah,11527485618.28,36
Social Security Administration,2025,WV,West Virginia,10835127444.37,37
Social Security Administration,2025,NM,New Mexico,10780815996.98,38
Social Security Administration,2025,ID,Idaho,9579174485.47,39
Social Security Administration,2025,NE,Nebraska,9041919702.92,40
Social Security Administration,2025,NH,New Hampshire,8749169802.56,41
Social Security Administration,2025,ME,Maine,8680288801.86,42
Social Security Administration,2025,HI,Hawaii,7226166726.89,43
Social Security Administration,2025,DE,Delaware,6452350271.49,44
Social Security Administration,2025,MT,Montana,5954805060.20,45
Social Security Administration,2025,RI,Rhode Island,5924626281.44,46
Social Security Administration,2025,SD,South Dakota,4607007096.66,47
Social Security Administration,2025,VT,Vermont,3951233893.97,48
Social Security Administration,2025,ND,North Dakota,3403266375.37,49
Social Security Administration,2025,WY,Wyoming,3102705771.49,50
Social Security Administration,2025,AK,Alaska,2752383080.85,51
Social Security Administration,2025,DC,District of Columbia,2214353657.04,52
Social Security Administration,2025,VI,U.S. Virgin Islands,431701567.10,53
Social Security Administration,2025,GU,Guam,345340020.66,54
Social Security Administration,2025,AS,American Samoa,72132362.53,55
Social Security Administration,2025,MP,Northern Mariana Islands,64730705.62,56
U.S. Agency for Global Media,2025,DC,District of Columbia,224121255.61,1
U.S. Agency for Global Media,2025,VA,Virginia,103149757.42,2
U.S. Agency for Global Media,2025,NC,North Carolina,3944434.82,3
U.S. Agency for Global Media,2025,FL,Florida,3759834.84,4
U.S. Agency for Global Media,2025,NY,New York,3011002.92,5
U.S. Agency for Global Media,2025,MD,Maryland,1470808.86,6
U.S. Agency for Global Media,2025,CA,California,983579.29,7
U.S. Agency for Global Media,2025,GA,Georgia,819689.32,8
U.S. Agency for Global Media,2025,TX,Texas,421931.82,9
U.S. Agency for Global Media,2025,CT,Connecticut,267893.00,10
U.S. Agency for Global Media,2025,NJ,New Jersey,190715.34,11
U.S. Agency for Global Media,2025,PA,Pennsylvania,137659.00,12
U.S. Agency for Global Media,2025,IN,Indiana,114680.34,13
U.S. Agency for Global Media,2025,MI,Michigan,112471.58,14
U.S. Agency for Global Media,2025,OK,Oklahoma,108659.09,15
U.S. Agency for Global Media,2025,IL,Illinois,59140.61,16
U.S. Agency for Global Media,2025,KY,Kentucky,56310.72,17
U.S. Agency for Global Media,2025,MO,Missouri,50557.00,18
U.S. Agency for Global Media,2025,AR,Arkansas,34560.00,19
U.S. Agency for Global Media,2025,OH,Ohio,34358.00,20
U.S. Agency for Global Media,2025,MN,Minnesota,32171.52,21
U.S. Agency for Global Media,2025,NM,New Mexico,20745.74,22
U.S. Agency for Global Media,2025,CO,Colorado,19129.60,23
U.S. Agency for Global Media,2025,NV,Nevada,14400.00,24
U.S. Agency for Global Media,2025,AZ,Arizona,13670.58,25
U.S. Agency for Global Media,2025,MA,Massachusetts,9660.88,26
U.S. Agency for Global Media,2025,LA,Louisiana,0.00,27
U.S. Agency for Global Media,2025,AK,Alaska,0.00,27
U.S. Agency for Global Media,2025,NH,New Hampshire,0.00,27
U.S. Agency for Global Media,2025,TN,Tennessee,0.00,27
U.S. International Development Finance Corporation,2025,DC,District of Columbia,70071053.06,1
U.S. International Development Finance Corporation,2025,VA,Virginia,6680975.57,2
U.S. International Development Finance Corporation,2025,MD,Maryland,2982624.26,3
U.S. International Development Finance Corporation,2025,CA,California,2440783.46,4
U.S. International Development Finance Corporation,2025,IL,Illinois,2226457.39,5
U.S. International Development Finance Corporation,2025,MA,Massachusetts,603789.80,6
U.S. International Development Finance Corporation,2025,NC,North Carolina,289001.11,7
U.S. International Development Finance Corporation,2025,NY,New York,255280.56,8
U.S. International Development Finance Corporation,2025,SD,South Dakota,113921.06,9
U.S. International Development Finance Corporation,2025,WA,Washington,113644.03,10
U.S. International Development Finance Corporation,2025,NJ,New Jersey,38731.75,11
U.S. International Development Finance Corporation,2025,CO,Colorado,0.00,12
U.S. International Development Finance Corporation,2025,CT,Connecticut,0.00,12
United States Chemical Safety Board,2025,DC,District of Columbia,718527.59,1
United States Chemical Safety Board,2025,AZ,Arizona,585533.08,2
United States Chemical Safety Board,2025,MD,Maryland,260068.45,3
United States Chemical Safety Board,2025,CA,California,91452.00,4
United States Chemical Safety Board,2025,IA,Iowa,43272.32,5
United States Chemical Safety Board,2025,WA,Washington,17060.00,6
United States Chemical Safety Board,2025,VA,Virginia,-67295.64,7
United States Trade and Development Agency,2025,VA,Virginia,11783673.17,1
United States Trade and Development Agency,2025,MD,Maryland,1410996.88,2
United States Trade and Development Agency,2025,TX,Texas,718208.84,3
United States Trade and Development Agency,2025,FL,Florida,652311.41,4
United States Trade and Development Agency,2025,SD,South Dakota,601048.36,5
United States Trade and Development Agency,2025,CO,Colorado,555950.00,6
United States Trade and Development Agency,2025,MA,Massachusetts,406449.30,7
United States Trade and Development Agency,2025,NJ,New Jersey,243430.00,8
United States Trade and Development Agency,2025,CA,California,68621.50,9
United States Trade and Development Agency,2025,MN,Minnesota,23565.48,10
United States Trade and Development Agency,2025,GA,Georgia,5020.10,11
United States Trade and Development Agency,2025,AZ,Arizona,3726.00,12
United States Trade and Development Agency,2025,UT,Utah,343.20,13
United States Trade and Development Agency,2025,PA,Pennsylvania,-39480.20,14
United States Trade and Development Agency,2025,DC,District of Columbia,-89450.00,15
United States Trade and Development Agency,2025,MI,Michigan,-193594.90,16
United States Trade and Development Agency,2025,CT,Connecticut,-220430.21,17
United States Trade and Development Agency,2025,OH,Ohio,-348677.70,18
United States Trade and Development Agency,2025,NY,New York,-712839.21,19
